Strike,Tenor,Alpha,Beta,Nu,Rho,Strike_0,Nu_0,FDM_vol,Hagan_vol
1.5,1,0.03,0.001,4,0.15,1.046027859908717,4.0,0.05910342499134504,0.17176387337695195
-0.75,8,0.05,0.1,1,-0.3,0.8993652725587741,0.35355339059327373,0.06338825542312229,0.06517201924219428
1,6,0.06,0.05,3.5,0.25,1.1583185000645588,1.4288690166235207,0.08858087239627199,0.21610362747968626
-1,2,0.03,0.35,0.1,-0.1,0.958460999069284,0.07071067811865475,0.030639579225562506,0.030638379067349
-0.5,16,0.07,0.2,3,-0.05,0.8693582353988059,0.75,0.08123119299418861,0.1625562559047009
-1.25,1.5,0.02,0.2,3,-0.05,0.9698453804535321,2.4494897427831783,0.036690542599767166,0.06602277744370134
0,6,0.001,0.25,0.1,-0.35,1.0,0.040824829046386304,0.0010006915309006689,0.001000674990699521
-1.75,5,0.07,0.05,5,-0.05,0.7603941762130969,2.23606797749979,0.11996481949282065,0.6974348019273603
0,7,0.001,0.2,1,-0.1,1.0,0.3779644730092272,0.0010757680263472791,0.0010820702912434446
0.75,2,0.05,0.4,5,-0.3,1.0544644509285739,3.5355339059327373,0.0557213378853628,0.225279066461162
-2,21,0.02,0.4,1,-0.05,0.8325158420673775,0.2182178902359924,0.03014406283163344,0.031620125224719735
-2,4,0.02,0.1,1.5,0.05,0.9231163463866358,0.75,0.03435589420901062,0.03914008484359591
1.25,7,0.05,0.001,1.5,0.1,1.179817135958118,0.5669467095138409,0.06967762635948191,0.07887417630174731
-1.25,14,0.02,0.25,3,-0.05,0.9107002820793652,0.8017837257372732,0.035239421074278514,0.06672646350537595
0,2,0.05,0.001,0.1,-0.35,1.0,0.07071067811865475,0.0500456636260274,0.050044375324494995
0,12,0.05,0.5,4,-0.35,1.0,1.1547005383792517,0.042268264925346,0.10291674721004394
0.75,6,0.08,0.1,2.5,-0.3,1.1583185000645588,1.0206207261596576,0.08962448648207366,0.13133207461723784
-0.25,6,0.02,0.5,1,0.1,0.9878272460350745,0.4082482904638631,0.021554072509080806,0.021674696898846244
-1.25,2,0.03,0.35,0.5,-0.4,0.9483487083129148,0.35355339059327373,0.03559105877246599,0.03582858713005837
-1.75,10,0.07,0.3,4,-0.3,0.6788337590917278,1.2649110640673518,0.12427955537998274,0.453867095662618
-0.5,1.5,0.001,0.3,0.1,-0.25,0.9993878150260368,0.08164965809277261,0.001012071450502798,0.0010075937752158561
2,18,0.05,0.3,1,0.1,1.528465160323178,0.23570226039551587,0.06715361486033014,0.07099436069369496
1.5,2,0.07,0.5,1.5,-0.05,1.1600840090017304,1.0606601717798212,0.10239509794642285,0.11559933198140167
-1,10,0.06,0.45,0.1,0.4,0.8271769343606887,0.03162277660168379,0.062186491083958115,0.06218774652387943
-1.75,9,0.08,0.35,3,0.05,0.6570468198150567,1.0,0.1441213149086531,0.3235876630243864
-0.5,9,0.001,0.25,2,0.35,0.9985011244377109,0.6666666666666666,0.0011559379387681716,0.0012563803156936707
-2,18,0.04,0.2,2.5,0.2,0.712189497384343,0.5892556509887896,0.07762130536393912,0.12652582539016152
0.25,21,0.09,0.4,2,0.25,1.1086110806597527,0.4364357804719848,0.1004148654770959,0.1267721504853361
1.25,8,0.07,0.1,3.5,-0.4,1.2808031901116472,1.2374368670764582,0.08313118542227382,0.19923454274186095
2,7,0.05,0.3,2.5,-0.1,1.3028773061287173,0.944911182523068,0.09066703278805092,0.1514609434430482
0.25,4,0.02,0.15,1.5,0.15,1.010050167084168,0.75,0.02355598009179818,0.02468021223519608
0.25,14,0.06,0.25,1,-0.25,1.0577297444756157,0.2672612419124244,0.061252529776107026,0.06169722077576001
-0.5,12,0.03,0.45,5,0,0.9493653937075048,1.4433756729740645,0.032106559441069465,0.14152747908893573
-0.75,1.5,0.06,0.001,4,-0.05,0.9463777098029927,3.2659863237109046,0.08384507124199218,0.23817364197247795
0.25,8,0.08,0.05,3.5,-0.1,1.0581991439239848,1.2374368670764582,0.0754924095178834,0.16813292398751226
1,30,0.07,0.4,1.5,-0.4,1.4672733144903332,0.27386127875258304,0.06709789884150953,0.07539987947438717
-2,1,0.05,0.25,1.5,0.3,0.9048374180359595,1.5,0.07843185103577913,0.08581455499636854
-0.75,9,0.02,0.05,0.1,-0.15,0.9559974818331,0.03333333333333333,0.02057070249879735,0.020579725607729655
1,14,0.02,0.3,0.5,0.05,1.0777043184763044,0.1336306209562122,0.02086286508633808,0.020934893596926615
-0.25,10,0.08,0.5,4.5,0.05,0.9387129414165152,1.4230249470757705,0.06929098991695856,0.24890167472659164
1.25,1,0.02,0.1,1,0.15,1.0253151205244289,1.0,0.025892831721495053,0.026897846703847407
1.5,16,0.09,0.25,4,-0.3,1.7160068621848585,1.0,0.10256439296076952,0.38050342654132857
-1,24,0.02,0.1,3.5,0.05,0.9066674089086186,0.7144345083117604,0.0306657239971864,0.07203261018248841
-1.5,5,0.03,0.45,4,-0.15,0.904273826544039,1.7888543819998317,0.05580029921882777,0.1749320238821131
-0.5,7,0.08,0.001,0.5,0,0.8995775160873493,0.1889822365046136,0.08696463936675125,0.0870299976434889
2,16,0.01,0.05,1.5,0.05,1.0832870676749586,0.375,0.016916272306945687,0.019549907766055735
-0.75,4,0.08,0.1,1.5,0.35,0.8869204367171575,0.75,0.09489606078018965,0.09721360408632113
1,18,0.01,0.4,2,0.15,1.0433392709469165,0.47140452079103173,0.0153792871612748,0.019196326060403043
-1.75,1.5,0.06,0.3,3.5,0.4,0.8793271981377974,2.8577380332470415,0.111644414586321,0.22541457169751158
1,12,0.05,0.3,3.5,0.15,1.1891099436471448,1.0103629710818451,0.0716631043556526,0.18136049931798606
2,10,0.08,0.45,4.5,0,1.6585843306030665,1.4230249470757705,0.12959374693052023,0.6363160497626986
-0.5,9,0.03,0.15,2.5,0.4,0.9559974818331,0.8333333333333334,0.03620695346777083,0.04253803570836362
1.75,21,0.06,0.25,4,0.2,1.6179670405982178,0.8728715609439696,0.09674947688814305,0.35532960982766254
-0.5,8,0.08,0.3,3.5,-0.15,0.8930282309586327,1.2374368670764582,0.09103487428698204,0.22606926799402507
-0.5,24,0.03,0.5,4.5,-0.15,0.9291503688530943,0.9185586535436918,0.03235038455544192,0.12162809637803595
-0.75,7,0.03,0.4,3,0.4,0.9422078280348049,1.1338934190276817,0.04034458304960766,0.05744939917121296
1.25,5,0.06,0.5,2,-0.3,1.1825878120782778,0.8944271909999159,0.08022040751786742,0.09956888504404471
-1,21,0.06,0.4,0.5,0.2,0.7596066528692538,0.1091089451179962,0.06593086047534649,0.06591549359863724
-2,4,0.09,0.4,4.5,0.05,0.697676326071031,2.25,0.1656011862550351,0.7670207454100398
-1.75,1,0.05,0.05,1.5,0.25,0.9162188716508776,1.5,0.0761368161424361,0.08333911070689735
-1.75,7,0.01,0.5,3,-0.05,0.9547548739471088,1.1338934190276817,0.020945864843606256,0.0397042329237553
1,21,0.02,0.05,1.5,0.15,1.0959828207437687,0.3273268353539886,0.027331896206243392,0.030342904272277905
-0.75,3,0.001,0.2,2.5,0.3,0.9987018052790875,1.4433756729740645,0.0013759530186786399,0.0017162926829436581
0,7,0.03,0.25,3.5,-0.4,1.0,1.3228756555322951,0.030919241108224856,0.053071076771753656
1.75,0.5,0.05,0.45,3,0.4,1.0638259996192272,4.242640687119285,0.10929503497026977,0.19585309088863875
1.75,24,0.08,0.35,0.1,0.3,1.9854729107973825,0.020412414523193152,0.06621510202857858,0.0661859386861541
-1.5,14,0.04,0.45,3.5,0.1,0.7989160215310966,0.9354143466934853,0.06883343651997215,0.1770580338057369
1.5,5,0.08,0.3,0.1,0.15,1.307776225922519,0.044721359549995794,0.0740407353797143,0.07403977735831503
-1.25,4,0.06,0.45,2,-0.4,0.8607079764250578,1.0,0.1015411354494977,0.13195899745822298
1,2,0.07,0.4,4,-0.15,1.1040607233383017,2.82842712474619,0.09580460605447014,0.2840624927604235
0,21,0.02,0.4,1,0.35,1.0,0.2182178902359924,0.021378743953392013,0.021427092726396053
0,6,0.02,0.2,3.5,-0.35,1.0,1.4288690166235207,0.022259915169066256,0.036606371667968485
1,4,0.06,0.35,0.5,0.2,1.1274968515793757,0.25,0.06376130976520014,0.06403185680389654
1.75,0.5,0.001,0.3,0.1,-0.1,1.0012382028079785,0.1414213562373095,0.0010037885091528725,0.0009967310601092087
1.75,14,0.07,0.1,0.5,-0.3,1.581467209702772,0.1336306209562122,0.05894336293154287,0.058883930664066185
0,7,0.07,0.5,5,-0.4,1.0,1.889822365046136,0.04853693590464056,0.17761729839394588
-1.5,24,0.09,0.25,4.5,0.35,0.5161477431489071,0.9185586535436918,0.12152624865381437,0.5384123230817741
-0.5,6,0.09,0.15,1,-0.35,0.8956307696119575,0.4082482904638631,0.10856593607371581,0.11139641722251413
0.25,12,0.06,0.4,0.1,0,1.0533352138471728,0.02886751345948129,0.05914239983541308,0.059162235282370364
1.75,30,0.06,0.35,2.5,0.4,1.7773236855179877,0.45643546458763845,0.10586913017099722,0.17667383755543642
1.5,14,0.02,0.15,2.5,0.1,1.1187922123484515,0.6681531047810609,0.03609025045195037,0.056541645903133216
-0.5,4,0.06,0.35,2,0.1,0.9417645335842487,1.0,0.07653961589936945,0.08889741123762517
-1.25,18,0.02,0.4,0.5,-0.35,0.8993652725587741,0.11785113019775793,0.023799600749965663,0.023950415667573857
2,30,0.08,0.4,0.5,0.1,2.40213059632796,0.09128709291752768,0.07727209794234058,0.07770141192118184
1,14,0.001,0.001,1.5,0.25,1.0037486661254806,0.4008918628686366,0.0014290553759243936,0.001595327383792542
-0.25,5,0.09,0.001,4,-0.25,0.9509331346335761,1.7888543819998317,0.08649083690987715,0.24806472011156072
2,27,0.08,0.2,4,-0.25,2.296495780987408,0.769800358919501,0.10130605511302905,0.4091600739994099
1.75,7,0.05,0.15,3.5,0.35,1.2604934102143777,1.3228756555322951,0.09654213158925141,0.2384219915157481
-2,18,0.06,0.05,0.1,0.3,0.6010261212251979,0.023570226039551587,0.07452709947421957,0.07453227132917072
2,8,0.09,0.5,2.5,-0.2,1.6638211962593068,0.8838834764831843,0.14185421168379136,0.2523582027945029
0.5,12,0.03,0.1,1.5,0.2,1.0533352138471728,0.43301270189221935,0.036875513611164784,0.039539522381040706
-0.5,2,0.07,0.3,3,0.05,0.9517075614966561,2.1213203435596424,0.09146898721892452,0.1525999301376258
0.5,6,0.03,0.15,5,0.15,1.0374256896685892,2.041241452319315,0.03411851447233522,0.14358697596051276
1.75,1.5,0.03,0.25,5,-0.25,1.066411320819269,4.08248290463863,0.053882366881143486,0.2405072025173489
0,27,0.09,0.25,0.5,0.2,1.0,0.09622504486493763,0.09238296496789254,0.09248687552889952
-0.25,1.5,0.001,0.05,5,0.4,0.9996938606523683,4.08248290463863,0.0010864346900607306,0.002577965674663053
-1.5,14,0.001,0.35,1,-0.2,0.9944032344955845,0.2672612419124244,0.001374375350944051,0.0014514527522461063
-1.25,9,0.09,0.05,0.5,0.35,0.7135519747065026,0.16666666666666666,0.10261902598165186,0.10235292367454457
1,18,0.08,0.2,3,0.35,1.4041206780957851,0.7071067811865476,0.10966427736405572,0.22423035733253624
-1.5,30,0.08,0.5,0.5,-0.15,0.5182657854409707,0.09128709291752768,0.10438976176812752,0.10522663868974942
0.5,3,0.09,0.5,1.5,-0.05,1.0810602649256935,0.8660254037844387,0.1047330338195252,0.11184510864868528
0.75,30,0.06,0.1,4,0.3,1.2795073881865122,0.7302967433402214,0.06821596226281103,0.2231728250610367
1,8,0.05,0.4,4.5,0.1,1.151909910168909,1.590990257669732,0.06799693548076441,0.2758471896504339
-0.75,3,0.08,0.45,0.1,-0.35,0.9012946507694056,0.05773502691896258,0.08344213528123201,0.08344670929923083
-2,24,0.01,0.05,1,0.35,0.9066674089086186,0.20412414523193154,0.012780683683518581,0.012960414474758581
0.5,10,0.07,0.15,2.5,-0.1,1.117037082802567,0.7905694150420948,0.07859998213954704,0.11740884598725188
-0.25,3,0.07,0.5,3.5,-0.25,0.9701438794714049,2.0207259421636903,0.07702954274907829,0.16009261439757322
0.25,2,0.02,0.45,2,-0.2,1.0070961268417447,1.414213562373095,0.023739062903476257,0.02596746272562211
1.25,1.5,0.01,0.05,0.1,0.05,1.015427098708196,0.08164965809277261,0.00998655545885026,0.009992873938021195
0.25,1.5,0.08,0.35,5,-0.25,1.0247973619913604,4.08248290463863,0.06765821016420695,0.24658589775879408
1.75,27,0.001,0.001,2,0.4,1.009134736091722,0.3849001794597505,0.001953973388170595,0.0025281149010269927
-0.75,16,0.09,0.45,0.5,-0.2,0.7633794943368531,0.125,0.1030982352008569,0.103605095927124
-2,16,0.01,0.5,5,0.35,0.9231163463866358,1.25,0.020214701625763366,0.08033217885203892
1,16,0.05,0.001,3.5,0.4,1.2214027581601699,0.875,0.07219534126494949,0.17069186376005538
0.5,21,0.06,0.25,0.1,-0.15,1.1473756268014466,0.021821789023599242,0.056881482783136775,0.05688319345944934
0.5,6,0.07,0.2,4.5,-0.15,1.0895144529614782,1.8371173070873836,0.06684381953506835,0.2457854245985127
-1.75,8,0.05,0.05,1.5,-0.15,0.7807600790819629,0.5303300858899106,0.08925675152874764,0.10311461043765792
-2,12,0.05,0.05,1,0.35,0.7072223522189249,0.2886751345948129,0.06916415714192795,0.06987888048859076
-1.75,7,0.07,0.001,1,-0.35,0.7231746409294811,0.3779644730092272,0.11724973463614696,0.12296036125723546
1.5,2,0.03,0.45,0.1,0.1,1.065708259273095,0.07071067811865475,0.029852781391447758,0.02983949244474793
1.5,10,0.06,0.5,2,-0.3,1.3292368617750012,0.6324555320336759,0.08164258660387383,0.10681332763879393
0,8,0.09,0.5,1.5,-0.05,1.0,0.5303300858899106,0.09963385839396813,0.10665768506521459
0,30,0.03,0.1,5,-0.05,1.0,0.9128709291752769,0.02339349181754102,0.09226215310614033
-1.5,8,0.03,0.5,4.5,0.05,0.8804877879303263,1.590990257669732,0.0520145650009252,0.20736123305839652
1,10,0.02,0.001,5,-0.3,1.0652883920946086,1.5811388300841895,0.02527706049806451,0.10610872406556314
1.5,6,0.001,0.4,3,-0.15,1.003680992888802,1.2247448713915892,0.0018848578826645493,0.003317025817945817
1.5,0.5,0.07,0.05,0.1,0.35,1.0770719609207782,0.1414213562373095,0.06964053131692574,0.06965811862844061
-2,7,0.01,0.4,4.5,-0.1,0.9484606033396165,1.7008401285415224,0.022471709720023277,0.0857277292526016
-0.25,1,0.01,0.4,0.1,0.3,0.9975031223974601,0.1,0.0099646472696986,0.009978412557838129
0,21,0.09,0.15,2,0.35,1.0,0.4364357804719848,0.09606132559778893,0.11592273484464
1,24,0.04,0.15,1.5,-0.05,1.2164772470172314,0.3061862178478973,0.049392439911409805,0.05517591366732424
-2,18,0.01,0.1,5,0.35,0.91864748673689,1.1785113019775793,0.01973815173261348,0.08056033762245059
-1,7,0.02,0.15,2.5,0.25,0.9484606033396165,0.944911182523068,0.030271603565206185,0.040647766310301724
-1,8,0.09,0.35,3,0.35,0.7752587446944393,1.0606601717798212,0.12128733864983608,0.21666627206962338
0,4,0.06,0.2,2.5,0.2,1.0,1.25,0.07060186819431281,0.08957804
-2,21,0.06,0.001,3,-0.3,0.5770022670832311,0.6546536707079772,0.12117287544596707,0.2909605163640947
0,27,0.07,0.25,4.5,0.1,1.0,0.8660254037844386,0.05207075481254128,0.18728627444325424
1.5,0.5,0.01,0.1,0.5,0.1,1.0106630511200447,0.7071067811865475,0.01122814825921954,0.011307349483334096
1.75,30,0.01,0.15,3,0.4,1.100595555697996,0.5477225575051661,0.02122275562573959,0.03870540520258415
0.5,9,0.05,0.4,2.5,0.3,1.0778841508846315,0.8333333333333334,0.06720993689950298,0.09436961817561085
0.5,0.5,0.01,0.35,1.5,-0.4,1.0035417912781435,2.1213203435596424,0.010719919876769358,0.010738499081960904
-0.25,1,0.09,0.15,4.5,-0.15,0.9777512371933363,4.5,0.09147288420918917,0.29107812261191174
-1.75,24,0.08,0.15,1.5,0.25,0.5036583448516513,0.3061862178478973,0.13080901471030007,0.15439970564442598
1,1,0.09,0.3,4.5,0.05,1.0941742837052104,4.5,0.12816197519288844,0.4933993738671099
1.5,9,0.03,0.4,0.5,0.1,1.1445367843513146,0.16666666666666666,0.032754880839251155,0.032920669471339765
-1.5,9,0.001,0.4,1.5,-0.2,0.9955101098295706,0.5,0.0015910924752988995,0.0018332414783805424
0,12,0.04,0.35,0.5,-0.4,1.0,0.14433756729740646,0.04053743044738361,0.040549858488109485
-1,10,0.07,0.4,0.1,0.2,0.8014285660661502,0.03162277660168379,0.07431540862255775,0.07431211738953428
-0.5,10,0.01,0.05,5,-0.35,0.9843129554872655,1.5811388300841895,0.012349745766659327,0.046227442277890975
-1,27,0.07,0.5,1.5,0.2,0.6950783752792422,0.28867513459481287,0.09208931054405382,0.1029693878722819
-1.75,12,0.09,0.35,3,0.2,0.5794962980604332,0.8660254037844387,0.15401803213695853,0.34337492144776594
-1.25,9,0.08,0.25,2,0.4,0.7408182206817179,0.6666666666666666,0.11368267245926342,0.13554043759937717
-2,2,0.02,0.5,2,-0.2,0.9450017095003759,1.414213562373095,0.04047902748047793,0.05392684183111829
-0.25,14,0.08,0.4,1,0.25,0.9278982953448999,0.2672612419124244,0.08650743973526866,0.08686998326320625
-2,21,0.08,0.3,3.5,0,0.480363528255582,0.7637626158259734,0.14363986107674653,0.4692387969398385
-2,16,0.01,0.2,0.5,-0.3,0.9231163463866358,0.125,0.012829499794962028,0.012930807679844013
0.5,10,0.02,0.25,3,-0.1,1.0321280889960358,0.9486832980505138,0.026082707411350308,0.04161041770555291
1.5,7,0.08,0.1,2.5,-0.4,1.3736757241588815,0.944911182523068,0.10203593700925115,0.16104772001948098
0,8,0.02,0.4,1,-0.3,1.0,0.35355339059327373,0.021293602704688018,0.021408685541169713
-1.75,21,0.09,0.1,3,0.2,0.4858984284147413,0.6546536707079772,0.15013849743802613,0.3617089282107491
0,10,0.03,0.15,0.1,-0.2,1.0,0.03162277660168379,0.030032432605517637,0.030029493587579385
1.5,1,0.02,0.4,1.5,0.25,1.030454533953517,1.5,0.03239855532188704,0.03685411524732269
1.5,2,0.02,0.2,4.5,-0.25,1.0433392709469165,3.181980515339464,0.03533086510330936,0.11866561814434241
-0.75,7,0.06,0.2,2.5,0,0.8877555912100644,0.944911182523068,0.08408264578059624,0.127268298678395
-0.25,24,0.06,0.1,0.5,0.35,0.9291503688530943,0.10206207261596577,0.06218300170094595,0.06212833973904538
-1.25,6,0.001,0.05,5,0.2,0.9969428205410212,2.041241452319315,0.0017544749759935453,0.006794314303315311
1.75,2,0.01,0.15,0.1,0,1.0250575294843356,0.07071067811865475,0.009966037863938619,0.009954664415186422
2,14,0.05,0.45,4,0.2,1.4537780777466462,1.0690449676496976,0.09467667209119078,0.3332704924466657
0.75,21,0.03,0.25,2.5,-0.05,1.1086110806597527,0.545544725589981,0.039709391865161564,0.05893836598709128
-1.25,21,0.02,0.1,3,0.15,0.8917545143791966,0.6546536707079772,0.03352555815639808,0.061524821747288204
1.25,5,0.04,0.15,2.5,-0.4,1.118292981373268,1.118033988749895,0.05536076904036325,0.07616011697314946
-1,4,0.05,0.001,4.5,0.1,0.9048374180359595,2.25,0.07032753074022093,0.26700176786583785
2,27,0.02,0.45,4.5,0.35,1.2310236966160988,0.8660254037844386,0.041721843119645045,0.16042294703530366
-0.5,3,0.08,0.35,3,0.25,0.9330634889213453,1.7320508075688774,0.09817231770750229,0.15508370009802533
0,27,0.09,0.45,4,0.05,1.0,0.769800358919501,0.06890534594086091,0.21074508659153832
-1.75,5,0.06,0.4,2.5,-0.05,0.7907391503193344,1.118033988749895,0.11550844208678926,0.19167654784525046
0.5,27,0.001,0.5,4,0.05,1.0026014541360886,0.769800358919501,0.0014192486042545948,0.0032854763608856446
-1.5,4,0.09,0.05,4,0.05,0.7633794943368531,2.0,0.14844026131955806,0.5212951713517081
-2,0.5,0.06,0.15,1,0,0.91864748673689,1.414213562373095,0.08807383651054464,0.09208568837832211
2,27,0.09,0.35,2,0.35,2.5479966834674594,0.3849001794597505,0.1483202672704965,0.21334733699486436
-0.5,1.5,0.09,0.1,4.5,0.2,0.9463777098029927,3.6742346141747673,0.09809578853161538,0.3153730229977655
-1.5,1.5,0.06,0.5,5,0.1,0.8956307696119575,4.08248290463863,0.10156686457072346,0.4953238452478587
0.75,18,0.01,0.45,0.5,0.35,1.032331467733642,0.11785113019775793,0.010890588145815545,0.010919945537583117
-1.75,18,0.09,0.15,3,-0.15,0.5126223277177673,0.7071067811865476,0.15894510547215157,0.4060873913603699
-0.75,1.5,0.06,0.35,2.5,-0.15,0.9463777098029927,2.041241452319315,0.0900774568452789,0.12998215542959096
-2,3,0.01,0.3,0.1,-0.35,0.9659521152320881,0.05773502691896258,0.010526812697898517,0.010527283971181316
2,1,0.001,0.5,0.5,0.25,1.0020020013340003,0.5,0.0012103571296677585,0.0012458196498781498
-1.75,1,0.03,0.05,4.5,-0.05,0.9488543210558013,4.5,0.06216886327371124,0.23511823569606735
-1.25,12,0.09,0.25,4.5,-0.25,0.67725227983995,1.299038105676658,0.12458299665685552,0.5993327258125665
-1,7,0.08,0.25,3.5,0.35,0.8092397074498852,1.3228756555322951,0.10669063329302925,0.2345969043667356
0,6,0.07,0.25,3.5,-0.1,1.0,1.4288690166235207,0.06872906395842807,0.14017213802652875
0.75,4,0.05,0.2,3,-0.4,1.0778841508846315,1.5,0.058677155412552154,0.09221686842682249
2,27,0.001,0.05,0.1,0.05,1.0104464923939123,0.019245008972987525,0.0010228144912950415,0.001007427943722702
-2,7,0.07,0.1,0.5,-0.05,0.6904545131423724,0.1889822365046136,0.09371189987107686,0.0940857999623149
-1.25,0.5,0.04,0.45,4,0.2,0.965262359891545,5.65685424949238,0.0708920870108663,0.18154203213467268
-0.25,21,0.08,0.05,5,0.3,0.9124230609028783,1.091089451179962,0.05834443950309134,0.24514213243524008
0.5,6,0.05,0.25,2,0.25,1.0631511100344377,0.8164965809277261,0.06568254466559263,0.07847483883530036
0.5,27,0.001,0.45,4,-0.4,1.0026014541360886,0.769800358919501,0.0012405542751432598,0.0023022422728081883
1,3,0.07,0.45,4,0.3,1.1288998298120805,2.3094010767585034,0.10787813686321308,0.31436831792956205
1.25,14,0.07,0.3,5,-0.1,1.3873494015756942,1.3363062095621219,0.08276844975103034,0.48567684514742177
1.5,6,0.09,0.4,2,-0.4,1.3919158608249842,0.8164965809277261,0.11203576327305895,0.1452776732030222
-1.25,21,0.01,0.5,2.5,0.1,0.9443275461296238,0.545544725589981,0.016964131021476658,0.0246827884034538
